sentence_id,words,labels
2863,in,ASP
2863,england,ASP
2865,who,OBJ
2865,has,O
2865,the,O
2865,most,PRED
2865,grand,ASP
2865,slams,ASP
2865,this,ASP
2865,year,ASP
2866,what,O
2866,is,O
2866,the,O
2866,essential,PRED
2866,difference,PRED
2866,between,O
2866,english,OBJ
2866,and,O
2866,chinese,OBJ
2866,language,OBJ
2867,if,O
2867,a,O
2867,war,ASP
2867,breaks,ASP
2867,out,O
2867,between,O
2867,india,OBJ
2867,and,O
2867,pakistan,OBJ
2867,who,O
2867,would,O
2867,win,PRED
2869,which,O
2869,is,O
2869,better,PRED
2869,ubersvn,OBJ
2869,vs,O
2869,visualsvn,OBJ
2869,server,OBJ
2869,any,O
2869,experiences,O
2871,what,O
2871,s,O
2871,the,O
2871,best,PRED
2871,way,OBJ
2871,to,OBJ
2871,write,OBJ
2871,an,OBJ
2871,essay,OBJ
2873,what,O
2873,muscles,OBJ
2873,makes,ASP
2873,your,ASP
2873,torso,ASP
2873,look,ASP
2873,bigger,PRED
2874,what,O
2874,are,O
2874,the,O
2874,most,PRED
2874,unhealthy,ASP
2874,foods,OBJ
2874,that,OBJ
2874,people,OBJ
2874,eat,OBJ
2874,frequently,OBJ
2875,what,O
2875,is,O
2875,the,O
2875,highest,PRED
2875,security,ASP
2875,prison,OBJ
2875,in,OBJ
2875,the,OBJ
2875,uk,OBJ
2877,what,O
2877,are,O
2877,the,O
2877,best,PRED
2877,comments,OBJ
2877,that,OBJ
2877,we,OBJ
2877,share,OBJ
2877,on,OBJ
2877,a,OBJ
2877,girls,OBJ
2877,picture,OBJ
2877,to,O
2877,impress,ASP
2877,her,ASP
2878,what,O
2878,is,O
2878,the,O
2878,difference,PRED
2878,between,O
2878,scene,OBJ
2878,and,O
2878,act,OBJ
2880,what,O
2880,is,O
2880,the,O
2880,biggest,PRED
2880,wine,OBJ
2880,producing,OBJ
2880,state,OBJ
2881,what,O
2881,is,O
2881,the,O
2881,best,PRED
2881,book,OBJ
2881,to,OBJ
2881,learn,OBJ
2881,data,OBJ
2881,structures,OBJ
2881,using,OBJ
2881,java,OBJ
2882,who,O
2882,was,O
2882,the,O
2882,last,PRED
2882,surviving,OBJ
2882,signer,OBJ
2882,of,OBJ
2882,the,OBJ
2882,declaration,OBJ
2882,of,OBJ
2882,independence,OBJ
2884,what,O
2884,is,O
2884,the,O
2884,difference,PRED
2884,between,O
2884,a,O
2884,measurement,OBJ
2884,and,O
2884,an,O
2884,observation,OBJ
2886,what,O
2886,are,O
2886,your,O
2886,favorite,PRED
2886,vegetarian,OBJ
2886,dishes,OBJ
2887,will,O
2887,drdo,OBJ
2887,s,OBJ
2887,excaliber,OBJ
2887,rifle,OBJ
2887,be,O
2887,the,O
2887,one,O
2887,of,O
2887,best,PRED
2887,rifles,OBJ
2887,of,O
2887,the,O
2887,world,O
2888,what,O
2888,is,O
2888,best,PRED
2888,playstations,OBJ
2888,for,O
2888,gaming,ASP
2892,what,O
2892,is,O
2892,the,O
2892,longest,PRED
2892,running,ASP
2892,scripted,OBJ
2892,primetime,OBJ
2892,tv,OBJ
2892,show,OBJ
2893,where,O
2893,is,O
2893,the,O
2893,hole,OBJ
2893,in,OBJ
2893,the,OBJ
2893,wall,OBJ
2893,located,OBJ
2893,in,OBJ
2893,south,OBJ
2893,africa,OBJ
2893,and,O
2893,how,O
2893,does,O
2893,this,O
2893,natural,O
2893,formation,O
2893,compare,PRED
2893,to,O
2893,others,OBJ
2893,in,OBJ
2893,afghanistan,OBJ
2894,what,O
2894,are,O
2894,the,O
2894,top,PRED
2894,10,PRED
2894,states,OBJ
2894,of,OBJ
2894,india,OBJ
2894,by,O
2894,population,ASP
2894,2018,ASP
2895,what,O
2895,are,O
2895,the,O
2895,best,PRED
2895,places,OBJ
2895,to,OBJ
2895,visit,OBJ
2895,in,OBJ
2895,goa,OBJ
2895,in,OBJ
2895,2,OBJ
2895,days,OBJ
2896,what,O
2896,is,O
2896,the,O
2896,basic,PRED
2896,difference,PRED
2896,between,O
2896,cv,OBJ
2896,and,O
2896,resume,OBJ
2897,what,O
2897,are,O
2897,the,O
2897,pros,PRED
2897,and,PRED
2897,cons,PRED
2897,for,O
2897,trusted,O
2897,storage,O
2897,vs,O
2897,certificate,OBJ
2897,licensing,OBJ
2898,what,O
2898,are,O
2898,the,O
2898,pros,PRED
2898,and,PRED
2898,cons,PRED
2898,of,O
2898,listing,OBJ
2898,one,OBJ
2898,s,OBJ
2898,company,OBJ
2898,on,OBJ
2898,a,OBJ
2898,stock,OBJ
2898,exchange,OBJ
2901,what,O
2901,are,O
2901,the,O
2901,differences,PRED
2901,between,O
2901,itunes,OBJ
2901,on,OBJ
2901,the,OBJ
2901,mac,OBJ
2901,and,O
2901,on,OBJ
2901,windows,OBJ
2904,what,O
2904,s,O
2904,the,O
2904,most,PRED
2904,important,ASP
2904,lesson,OBJ
2904,you,OBJ
2904,ve,OBJ
2904,learned,OBJ
2904,in,OBJ
2904,life,OBJ
2907,what,O
2907,are,O
2907,the,O
2907,advantages,PRED
2907,and,PRED
2907,disadvantages,PRED
2907,of,O
2907,being,OBJ
2907,a,OBJ
2907,computer,OBJ
2907,programmer,OBJ
2909,what,O
2909,is,O
2909,the,O
2909,difference,PRED
2909,between,O
2909,chinese,OBJ
2909,culture,OBJ
2909,and,O
2909,western,OBJ
2909,culture,OBJ
2911,who,OBJ
2911,plays,O
2911,the,O
2911,major,PRED
2911,role,ASP
2911,in,ASP
2911,enforcing,ASP
2911,the,ASP
2911,federal,ASP
2911,fair,ASP
2911,housing,ASP
2911,act,ASP
2912,what,O
2912,state,OBJ
2912,has,O
2912,the,O
2912,most,PRED
2912,airports,ASP
2912,in,OBJ
2912,the,OBJ
2912,us,OBJ
2913,what,O
2913,is,O
2913,the,O
2913,hottest,PRED
2913,place,OBJ
2913,in,OBJ
2913,death,OBJ
2913,valley,OBJ
2914,what,O
2914,is,O
2914,the,O
2914,highest,PRED
2914,elevation,OBJ
2914,town,OBJ
2914,in,OBJ
2914,colorado,OBJ
2915,what,O
2915,is,O
2915,the,O
2915,best,PRED
2915,answer,OBJ
2915,when,O
2915,we,ASP
2915,are,ASP
2915,asked,ASP
2915,by,ASP
2915,interviewers,ASP
2915,why,ASP
2915,should,ASP
2915,we,ASP
2915,hire,ASP
2915,you,ASP
2916,what,O
2916,are,O
2916,some,PRED
2916,good,PRED
2916,debate,OBJ
2916,topics,OBJ
2916,about,OBJ
2916,politics,OBJ
2918,is,O
2918,the,O
2918,federal,OBJ
2918,court,OBJ
2918,the,O
2918,same,PRED
2918,as,OBJ
2918,the,OBJ
2918,supreme,OBJ
2918,court,OBJ
2919,what,O
2919,are,O
2919,the,O
2919,differences,PRED
2919,and,PRED
2919,similarities,PRED
2919,between,O
2919,baking,OBJ
2919,powder,OBJ
2919,and,O
2919,baking,OBJ
2919,soda,OBJ
2920,is,O
2920,haskell,OBJ
2920,as,PRED
2920,fast,ASP
2920,as,PRED
2920,c,OBJ
2920,if,O
2920,not,O
2920,why,O
2920,not,O
2921,which,O
2921,came,ASP
2921,first,PRED
2921,tcp,OBJ
2921,ip,OBJ
2921,or,O
2921,osi,OBJ
2923,what,O
2923,animals,OBJ
2923,were,O
2923,first,PRED
2923,on,O
2923,land,ASP
2924,what,O
2924,is,O
2924,best,PRED
2924,interview,OBJ
2924,answer,OBJ
2924,emerging,OBJ
2924,startup,OBJ
2924,when,ASP
2924,asked,ASP
2924,what,ASP
2924,are,ASP
2924,your,ASP
2924,career,ASP
2924,goals,ASP
2926,what,O
2926,is,O
2926,the,O
2926,best,PRED
2926,food,OBJ
2926,delivery,OBJ
2926,app,OBJ
2926,in,OBJ
2926,sydney,OBJ
2928,who,OBJ
2928,won,O
2928,the,O
2928,first,PRED
2928,world,ASP
2928,cup,ASP
2928,and,O
2928,when,O
2929,what,O
2929,are,O
2929,some,PRED
2929,things,OBJ
2929,you,O
2929,can,ASP
2929,experience,ASP
2929,only,ASP
2929,in,ASP
2929,russia,ASP
2929,and,O
2929,nowhere,O
2929,else,O
2930,what,O
2930,s,O
2930,the,O
2930,smartest,PRED
2930,and,PRED
2930,cheapest,PRED
2930,way,OBJ
2930,to,OBJ
2930,send,OBJ
2930,my,OBJ
2930,personal,OBJ
2930,led,OBJ
2930,screen,OBJ
2930,from,OBJ
2930,mumbai,OBJ
2930,to,OBJ
2930,my,OBJ
2930,hometown,OBJ
2930,in,OBJ
2930,uttarakhand,OBJ
2931,what,O
2931,is,O
2931,the,O
2931,difference,PRED
2931,between,O
2931,corrosion,OBJ
2931,and,O
2931,erosion,OBJ
2932,what,O
2932,are,O
2932,the,O
2932,differences,PRED
2932,between,O
2932,spanish,OBJ
2932,which,OBJ
2932,is,OBJ
2932,spoken,OBJ
2932,in,OBJ
2932,spain,OBJ
2932,by,OBJ
2932,spaniard,OBJ
2932,and,O
2932,spanish,OBJ
2932,which,OBJ
2932,is,OBJ
2932,spoken,OBJ
2932,in,OBJ
2932,latin,OBJ
2932,america,OBJ
2933,which,O
2933,statement,OBJ
2933,best,PRED
2933,describes,ASP
2933,the,ASP
2933,slaves,ASP
2933,in,ASP
2933,ancient,ASP
2933,athens,ASP
2935,what,O
2935,are,O
2935,some,PRED
2935,of,O
2935,the,O
2935,best,PRED
2935,time,O
2935,saving,O
2935,tips,OBJ
2935,for,OBJ
2935,ruby,OBJ
2936,what,O
2936,are,O
2936,some,PRED
2936,good,PRED
2936,ideas,OBJ
2936,for,OBJ
2936,gothic,OBJ
2936,stories,OBJ
2937,who,O
2937,is,O
2937,the,O
2937,youngest,PRED
2937,player,OBJ
2937,to,O
2937,have,ASP
2937,scored,ASP
2937,a,ASP
2937,goal,ASP
2937,in,ASP
2937,the,ASP
2937,fifa,ASP
2937,world,ASP
2937,cup,ASP
2939,is,O
2939,joaquin,OBJ
2939,phoenix,OBJ
2939,the,O
2939,greatest,PRED
2939,actor,ASP
2939,of,ASP
2939,this,ASP
2939,generation,ASP
2940,what,O
2940,are,O
2940,good,PRED
2940,journals,OBJ
2940,magazines,OBJ
2940,for,O
2940,computer,ASP
2940,science,ASP
2940,to,ASP
2940,publish,ASP
2940,to,ASP
2942,what,O
2942,is,O
2942,your,O
2942,favorite,PRED
2942,comic,OBJ
2942,book,OBJ
2942,storyline,OBJ
2943,what,O
2943,is,O
2943,the,O
2943,kinkiest,PRED
2943,thing,OBJ
2943,you,OBJ
2943,ve,OBJ
2943,done,OBJ
2944,what,O
2944,is,O
2944,the,O
2944,most,PRED
2944,popular,ASP
2944,serve,OBJ
2944,technique,OBJ
2944,in,OBJ
2944,volleyball,OBJ
2945,what,O
2945,is,O
2945,the,O
2945,difference,PRED
2945,between,O
2945,police,OBJ
2945,station,OBJ
2945,and,O
2945,police,OBJ
2945,chouki,OBJ
2947,what,O
2947,are,O
2947,the,O
2947,best,PRED
2947,music,OBJ
2947,videos,OBJ
2947,you,OBJ
2947,have,OBJ
2947,ever,OBJ
2947,seen,OBJ
2948,which,O
2948,is,O
2948,a,O
2948,suitable,ASP
2948,inpatient,OBJ
2948,drug,OBJ
2948,and,OBJ
2948,alcohol,OBJ
2948,rehab,OBJ
2948,center,OBJ
2948,in,OBJ
2948,adams,OBJ
2948,county,OBJ
2948,co,OBJ
2949,what,O
2949,are,O
2949,the,O
2949,top,PRED
2949,10,PRED
2949,best,O
2949,tv,OBJ
2949,series,OBJ
2949,of,OBJ
2949,all,OBJ
2949,time,OBJ
2950,what,O
2950,are,O
2950,the,O
2950,most,PRED
2950,common,ASP
2950,words,OBJ
2950,that,OBJ
2950,are,OBJ
2950,spelled,OBJ
2950,differently,OBJ
2950,in,OBJ
2950,british,OBJ
2950,english,OBJ
2950,and,OBJ
2950,american,OBJ
2950,english,OBJ
2953,what,O
2953,are,O
2953,the,O
2953,benefits,PRED
2953,of,O
2953,drinking,OBJ
2953,lavender,OBJ
2956,what,O
2956,is,O
2956,the,O
2956,difference,PRED
2956,between,O
2956,kinetic,OBJ
2956,and,O
2956,static,OBJ
2956,friction,OBJ
2960,what,O
2960,is,O
2960,the,O
2960,difference,PRED
2960,between,O
2960,aavmc,OBJ
2960,and,O
2960,avma,OBJ
2960,in,O
2960,terms,O
2960,of,O
2960,veterinary,ASP
2963,what,O
2963,are,O
2963,the,O
2963,top,PRED
2963,100,PRED
2963,companies,OBJ
2963,in,OBJ
2963,usa,OBJ
2963,2012,OBJ
2965,who,OBJ
2965,won,O
2965,the,O
2965,first,PRED
2965,nobel,ASP
2965,prize,ASP
2965,for,ASP
2965,chemistry,ASP
2966,who,O
2966,was,O
2966,the,O
2966,oldest,PRED
2966,cast,OBJ
2966,member,OBJ
2966,in,OBJ
2966,grease,OBJ
2968,what,O
2968,are,O
2968,the,O
2968,most,PRED
2968,interesting,ASP
2968,facts,OBJ
2968,about,OBJ
2968,earth,OBJ
2971,what,O
2971,s,O
2971,the,O
2971,difference,PRED
2971,between,O
2971,a,O
2971,diphthong,OBJ
2971,and,O
2971,a,O
2971,vowel,OBJ
2971,sound,OBJ
2971,followed,OBJ
2971,by,OBJ
2971,a,OBJ
2971,consonant,OBJ
2971,sound,OBJ
2973,which,O
2973,exercise,O
2973,is,O
2973,better,PRED
2973,with,OBJ
2973,heavy,OBJ
2973,weights,OBJ
2973,and,OBJ
2973,less,OBJ
2973,reps,OBJ
2973,or,O
2973,with,OBJ
2973,lighter,OBJ
2973,weight,OBJ
2973,and,OBJ
2973,more,OBJ
2973,reps,OBJ
2973,how,O
2973,will,O
2973,these,O
2973,two,O
2973,affect,O
2973,muscle,O
2973,growth,O
2975,what,O
2975,are,O
2975,the,O
2975,most,PRED
2975,interesting,ASP
2975,facts,OBJ
2975,about,OBJ
2975,antarctica,OBJ
2976,what,O
2976,was,O
2976,the,O
2976,main,PRED
2976,cause,OBJ
2976,of,OBJ
2976,the,OBJ
2976,declaration,OBJ
2976,of,OBJ
2976,independence,OBJ
2977,for,O
2977,a,O
2977,person,ASP
2977,who,ASP
2977,has,ASP
2977,no,ASP
2977,idea,ASP
2977,of,ASP
2977,java,ASP
2977,or,ASP
2977,c,ASP
2977,coding,ASP
2977,which,O
2977,technology,O
2977,is,O
2977,better,PRED
2977,to,O
2977,learn,ASP
2977,hadoop,OBJ
2977,or,O
2977,sap,OBJ
2978,what,O
2978,makes,O
2978,india,OBJ
2978,different,PRED
2978,from,O
2978,the,O
2978,rest,OBJ
2978,of,OBJ
2978,the,OBJ
2978,world,OBJ
2980,what,O
2980,are,O
2980,your,ASP
2980,best,PRED
2980,hangover,OBJ
2980,hacks,OBJ
2984,how,O
2984,different,PRED
2984,or,PRED
2984,similar,PRED
2984,is,O
2984,toronto,OBJ
2984,to,O
2984,new,OBJ
2984,york,OBJ
2984,city,OBJ
2985,what,O
2985,are,O
2985,my,O
2985,best,PRED
2985,career,OBJ
2985,options,OBJ
2987,what,O
2987,are,O
2987,some,O
2987,best,PRED
2987,defensive,OBJ
2987,shots,OBJ
2987,played,OBJ
2987,by,OBJ
2987,rahul,OBJ
2987,dravid,OBJ
2989,what,O
2989,have,O
2989,been,O
2989,the,O
2989,greatest,PRED
2989,achievements,OBJ
2989,of,OBJ
2989,humanity,OBJ
2990,what,O
2990,is,O
2990,the,O
2990,largest,PRED
2990,country,OBJ
2990,in,OBJ
2990,the,OBJ
2990,world,OBJ
2990,by,O
2990,geographical,ASP
2990,area,ASP
2992,what,O
2992,is,O
2992,the,O
2992,difference,PRED
2992,between,O
2992,bonus,OBJ
2992,and,O
2992,commission,OBJ
2993,which,O
2993,are,O
2993,some,PRED
2993,of,O
2993,best,PRED
2993,youtube,OBJ
2993,videos,OBJ
2993,to,O
2993,learn,O
2993,japanese,O
2994,what,O
2994,is,O
2994,the,O
2994,best,PRED
2994,movie,OBJ
2994,you,OBJ
2994,have,OBJ
2994,ever,OBJ
2994,seen,OBJ
2995,what,O
2995,is,O
2995,the,O
2995,difference,PRED
2995,between,O
2995,adiabatic,OBJ
2995,process,OBJ
2995,and,O
2995,poly,OBJ
2995,tropic,OBJ
2995,process,OBJ
2996,what,O
2996,are,O
2996,the,O
2996,best,PRED
2996,ways,OBJ
2996,to,OBJ
2996,cope,OBJ
2996,up,OBJ
2996,with,OBJ
2996,a,OBJ
2996,rude,OBJ
2996,room,OBJ
2996,mate,OBJ
2996,avoiding,OBJ
2996,any,OBJ
2996,serious,OBJ
2996,clashes,OBJ
2997,what,O
2997,are,O
2997,the,O
2997,most,PRED
2997,runs,OBJ
2997,scored,OBJ
2997,in,OBJ
2997,mlb,OBJ
2997,game,OBJ
2997,all,OBJ
2997,time,OBJ
2998,where,O
2998,is,O
2998,the,O
2998,skin,OBJ
2998,the,O
2998,thickest,PRED
2999,what,O
2999,is,O
2999,the,O
2999,most,PRED
2999,northern,ASP
2999,tropical,OBJ
2999,jungle,OBJ
2999,in,OBJ
2999,the,OBJ
2999,world,OBJ
3000,what,O
3000,are,O
3000,the,O
3000,most,PRED
3000,forgotten,ASP
3000,wars,OBJ
3005,what,O
3005,is,O
3005,the,O
3005,most,PRED
3005,popular,ASP
3005,beer,OBJ
3005,in,OBJ
3005,australia,OBJ
3006,what,O
3006,is,O
3006,the,O
3006,best,PRED
3006,weight,OBJ
3006,loss,OBJ
3006,supplements,OBJ
3006,for,OBJ
3006,womens,OBJ
3007,what,O
3007,are,O
3007,the,O
3007,best,PRED
3007,e,OBJ
3007,learning,OBJ
3007,platforms,OBJ
3009,what,O
3009,is,O
3009,the,O
3009,most,PRED
3009,painless,ASP
3009,way,OBJ
3009,to,OBJ
3009,do,OBJ
3009,a,OBJ
3009,suicide,OBJ
3010,what,O
3010,are,O
3010,the,O
3010,best,PRED
3010,books,OBJ
3010,about,OBJ
3010,it,OBJ
3010,industry,OBJ
3012,what,O
3012,are,O
3012,the,O
3012,largest,PRED
3012,walmart,OBJ
3012,store,OBJ
3012,in,OBJ
3012,oklahoma,OBJ
3013,how,O
3013,is,O
3013,dementia,OBJ
3013,associated,OBJ
3013,depression,OBJ
3013,different,PRED
3013,from,OBJ
3013,irreversible,OBJ
3013,dementia,OBJ
3014,who,O
3014,is,O
3014,the,O
3014,longest,PRED
3014,running,ASP
3014,character,OBJ
3014,on,OBJ
3014,general,OBJ
3014,hospital,OBJ
3015,which,O
3015,is,O
3015,the,O
3015,best,PRED
3015,book,OBJ
3015,for,OBJ
3015,entrepreneurship,OBJ
3015,beginners,OBJ
3016,what,O
3016,is,O
3016,main,PRED
3016,difference,PRED
3016,between,O
3016,rescheduling,OBJ
3016,restructuring,OBJ
3016,and,O
3016,rephasement,OBJ
3016,in,OBJ
3016,banking,OBJ
3016,terms,OBJ
3017,who,OBJ
3017,s,O
3017,won,O
3017,the,O
3017,snooker,ASP
3017,world,ASP
3017,championship,ASP
3017,the,O
3017,most,PRED
3019,what,O
3019,are,O
3019,the,O
3019,differences,PRED
3019,between,O
3019,windows,OBJ
3019,7,OBJ
3019,rc,OBJ
3019,and,O
3019,the,O
3019,rtm,OBJ
3021,what,O
3021,is,O
3021,the,O
3021,difference,PRED
3021,between,O
3021,material,OBJ
3021,safety,OBJ
3021,data,OBJ
3021,sheet,OBJ
3021,and,O
3021,safety,O
3021,data,O
3021,sheet,O
3023,who,O
3023,is,O
3023,the,O
3023,only,PRED
3023,player,OBJ
3023,to,O
3023,win,ASP
3023,silverware,ASP
3023,at,ASP
3023,liverpool,ASP
3023,and,ASP
3023,manchester,ASP
3023,united,ASP
3024,who,O
3024,was,O
3024,the,O
3024,last,PRED
3024,british,OBJ
3024,manager,OBJ
3024,to,O
3024,win,ASP
3024,the,ASP
3024,fa,ASP
3024,cup,ASP
3025,what,O
3025,is,O
3025,the,O
3025,best,PRED
3025,martial,OBJ
3025,art,OBJ
3025,to,OBJ
3025,practice,OBJ
3026,which,O
3026,is,O
3026,a,O
3026,good,PRED
3026,inpatient,OBJ
3026,drug,OBJ
3026,and,OBJ
3026,alcohol,OBJ
3026,rehab,OBJ
3026,center,OBJ
3026,near,OBJ
3026,lee,OBJ
3026,county,OBJ
3026,ga,OBJ
3027,what,O
3027,are,O
3027,the,O
3027,good,PRED
3027,career,OBJ
3027,option,OBJ
3027,after,OBJ
3027,b,OBJ
3027,tech,OBJ
3027,in,OBJ
3027,electrical,OBJ
3027,engineering,OBJ
3027,from,OBJ
3027,an,OBJ
3027,nit,OBJ
3028,when,O
3028,would,O
3028,best,OBJ
3028,first,OBJ
3028,search,OBJ
3028,be,O
3028,worse,PRED
3028,than,O
3028,breadth,OBJ
3028,first,OBJ
3028,search,OBJ
3029,which,O
3029,is,O
3029,the,O
3029,oldest,PRED
3029,language,OBJ
3029,in,OBJ
3029,the,OBJ
3029,world,OBJ
3029,and,OBJ
3029,in,OBJ
3029,india,OBJ
3030,how,O
3030,do,O
3030,i,O
3030,start,O
3030,preparation,ASP
3030,for,ASP
3030,cracking,ASP
3030,the,ASP
3030,ias,ASP
3030,exam,ASP
3030,what,O
3030,are,O
3030,some,PRED
3030,good,PRED
3030,books,OBJ
3030,and,OBJ
3030,ideas,OBJ
3030,as,O
3030,i,O
3030,am,O
3030,from,O
3030,a,O
3030,middle,ASP
3030,class,ASP
3030,family,ASP
3032,for,O
3032,a,O
3032,us,O
3032,non,O
3032,resident,O
3032,alien,O
3032,who,O
3032,resides,O
3032,in,O
3032,a,O
3032,country,O
3032,with,O
3032,territorial,O
3032,tax,O
3032,who,O
3032,intends,O
3032,to,O
3032,have,O
3032,us,O
3032,effectively,O
3032,connected,O
3032,income,O
3032,eci,O
3032,is,O
3032,it,O
3032,better,PRED
3032,to,O
3032,set,O
3032,up,O
3032,a,O
3032,us,OBJ
3032,llc,OBJ
3032,a,O
3032,us,OBJ
3032,c,OBJ
3032,corporation,OBJ
3032,or,OBJ
3032,a,OBJ
3032,foreign,OBJ
3032,entity,OBJ
3034,which,O
3034,is,O
3034,better,PRED
3034,linux,OBJ
3034,or,O
3034,microsoft,OBJ
3035,what,O
3035,is,O
3035,the,O
3035,most,PRED
3035,spoken,ASP
3035,language,OBJ
3035,in,OBJ
3035,mexico,OBJ
3036,what,O
3036,is,O
3036,it,O
3036,like,PRED
3036,to,O
3036,earn,OBJ
3036,100,OBJ
3036,000,OBJ
3036,vs,O
3036,250,OBJ
3036,000,OBJ
3036,vs,O
3036,500,OBJ
3036,000,OBJ
3036,vs,O
3036,1,OBJ
3036,000,OBJ
3036,000,OBJ
3037,what,O
3037,is,O
3037,the,O
3037,most,PRED
3037,famous,ASP
3037,sport,OBJ
3037,in,OBJ
3037,mexico,OBJ
3038,what,O
3038,are,O
3038,some,PRED
3038,of,O
3038,the,O
3038,best,PRED
3038,job,OBJ
3038,listing,OBJ
3038,portals,OBJ
3038,for,O
3038,media,ASP
3038,content,ASP
3038,related,ASP
3038,jobs,ASP
3038,in,ASP
3038,india,ASP
3040,what,O
3040,are,O
3040,the,O
3040,most,OBJ
3040,common,OBJ
3040,traffic,OBJ
3040,convictions,OBJ
3040,in,OBJ
3040,arkansas,OBJ
3040,and,O
3040,how,O
3040,does,O
3040,the,O
3040,severity,ASP
3040,of,ASP
3040,the,ASP
3040,convictions,ASP
3040,differ,PRED
3040,in,O
3040,ohio,OBJ
3044,how,O
3044,are,O
3044,neurotransmitters,OBJ
3044,different,PRED
3044,from,O
3044,hormones,O
3045,what,O
3045,is,O
3045,a,O
3045,quick,PRED
3045,way,OBJ
3045,to,OBJ
3045,get,OBJ
3045,rid,OBJ
3045,of,OBJ
3045,hiccups,OBJ
3046,what,O
3046,is,O
3046,the,O
3046,biggest,PRED
3046,skeleton,OBJ
3046,in,OBJ
3046,donald,OBJ
3046,trump,OBJ
3046,s,OBJ
3046,closet,OBJ
3047,what,O
3047,s,O
3047,the,O
3047,difference,PRED
3047,between,O
3047,electric,OBJ
3047,field,OBJ
3047,and,O
3047,magnetic,OBJ
3047,field,OBJ
3049,what,O
3049,is,O
3049,the,O
3049,scope,O
3049,of,O
3049,ubiquitous,O
3049,computing,O
3049,how,O
3049,can,O
3049,you,O
3049,compare,PRED
3049,uc,OBJ
3049,with,O
3049,image,OBJ
3049,processing,OBJ
3049,in,O
3049,terms,O
3049,of,O
3049,future,ASP
3049,growth,ASP
3049,and,ASP
3049,market,ASP
3050,what,O
3050,is,O
3050,the,O
3050,best,PRED
3050,method,OBJ
3050,to,OBJ
3050,develop,OBJ
3050,photographic,OBJ
3050,memory,OBJ
3051,what,O
3051,are,O
3051,indonesia,OBJ
3051,s,OBJ
3051,largest,PRED
3051,industries,OBJ
3052,what,O
3052,is,O
3052,a,O
3052,good,PRED
3052,solar,OBJ
3052,panel,OBJ
3052,installation,OBJ
3052,provider,OBJ
3052,in,OBJ
3052,san,OBJ
3052,carlos,OBJ
3052,california,OBJ
3052,ca,OBJ
3053,how,O
3053,different,PRED
3053,was,O
3053,coelorusauria,OBJ
3053,from,O
3053,carnosauria,OBJ
3054,which,O
3054,is,O
3054,the,O
3054,largest,PRED
3054,church,OBJ
3054,in,OBJ
3054,the,OBJ
3054,world,OBJ
3054,and,O
3054,where,O
3054,is,O
3054,it,O
3054,situated,O
3055,which,O
3055,is,O
3055,the,O
3055,best,PRED
3055,coaching,OBJ
3055,class,OBJ
3055,for,OBJ
3055,cfa,OBJ
3055,level,OBJ
3055,1,OBJ
3055,in,OBJ
3055,mumbai,OBJ
3056,who,OBJ
3056,is,O
3056,most,PRED
3056,evil,ASP
3056,in,ASP
3056,count,ASP
3056,of,ASP
3056,monte,ASP
3056,cristo,ASP
3057,which,O
3057,is,O
3057,the,O
3057,poorest,PRED
3057,country,OBJ
3057,in,OBJ
3057,asia,OBJ
3058,what,O
3058,is,O
3058,the,O
3058,most,PRED
3058,surprising,ASP
3058,moment,OBJ
3058,of,OBJ
3058,your,OBJ
3058,life,OBJ
3061,what,O
3061,was,O
3061,the,O
3061,craziest,PRED
3061,thing,OBJ
3061,you,OBJ
3061,ever,OBJ
3061,did,OBJ
3061,in,OBJ
3061,high,OBJ
3061,school,OBJ
3062,who,OBJ
3062,had,O
3062,the,O
3062,biggest,PRED
3062,thighs,ASP
3062,in,ASP
3062,the,ASP
3062,nfl,ASP
3064,what,O
3064,is,O
3064,positive,OBJ
3064,displacement,OBJ
3064,pump,OBJ
3064,and,O
3064,non,OBJ
3064,positive,OBJ
3064,displacement,OBJ
3064,pump,OBJ
3065,which,O
3065,intermolecular,OBJ
3065,forces,OBJ
3065,are,O
3065,weakest,PRED
3066,what,O
3066,s,O
3066,the,O
3066,best,PRED
3066,way,OBJ
3066,to,OBJ
3066,prepare,OBJ
3066,for,OBJ
3066,college,OBJ
3068,which,O
3068,is,O
3068,a,O
3068,good,PRED
3068,solar,OBJ
3068,panel,OBJ
3068,installation,OBJ
3068,provider,OBJ
3068,near,OBJ
3068,circle,OBJ
3068,city,OBJ
3068,arizona,OBJ
3068,az,OBJ
3070,what,O
3070,is,O
3070,the,O
3070,best,PRED
3070,bartending,OBJ
3070,school,OBJ
3070,in,OBJ
3070,toronto,OBJ
3070,what,O
3070,are,O
3070,the,O
3070,requirements,O
3070,to,O
3070,attend,O
3070,this,O
3070,school,O
3071,what,O
3071,s,O
3071,the,O
3071,world,OBJ
3071,record,OBJ
3071,for,O
3071,the,O
3071,highest,PRED
3071,vertical,ASP
3071,leap,ASP
3072,which,O
3072,is,O
3072,the,O
3072,best,PRED
3072,university,OBJ
3072,for,OBJ
3072,an,OBJ
3072,ms,OBJ
3072,in,OBJ
3072,computers,OBJ
3073,which,O
3073,would,O
3073,be,O
3073,a,O
3073,better,PRED
3073,way,O
3073,to,O
3073,invest,ASP
3073,your,ASP
3073,time,ASP
3073,in,ASP
3073,hedge,ASP
3073,fund,ASP
3073,industry,ASP
3073,developing,OBJ
3073,quantitative,OBJ
3073,driven,OBJ
